"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_rep[144]",8.09575,0.0464025594441273,2.86166546259428,3,6,8,10,14,3803.24105543527,0.999817072562235
"y_rep[145]",2286.73275,0.757915164902394,48.1383438900386,2195,2254,2287,2320,2381,4034.04832608721,1.00034834241781
"y_rep[146]",3990.40725,1.00426750239393,63.6307088929241,3864,3948,3989,4034,4111.025,4014.52997077412,1.00002963917117
"y_rep[147]",132495.3545,6.52014783044183,393.182428950429,131729.85,132230,132496.5,132760.25,133276.025,3636.41396947789,0.999808219949331
"y_rep[148]",2870.02225,1.10002237483708,62.7496863396259,2747,2828,2870,2912,2992,3254.01897204529,0.999354715252745
"y_rep[149]",1679.0595,0.761829114601791,46.9918611943028,1588,1647,1678.5,1711,1771,3804.78535068275,0.999377661013292
"y_rep[150]",119919.3665,6.24198665504147,404.454168567179,119110.9,119660,119916.5,120192,120711.05,4198.48842423039,0.99930660391136
"y_rep[151]",8581.12975,1.43320455595789,92.4085561528264,8399,8518,8581,8644,8763.025,4157.26787304203,1.00074589806758
"y_rep[152]",1013154.6545,23.0206180031335,1420.98560589219,1010275.825,1012209.75,1013183,1014106.25,1015921.275,3810.17918952785,0.999553101494487
"y_rep[153]",943.61625,0.502282245790794,31.2958438678101,882,923,943,965,1007,3882.1979697144,0.999829657883856
"y_rep[154]",7.627,0.0437124799832982,2.72850365274554,3,6,7,9,13,3896.1725850085,1.00012602206209
"y_rep[155]",45352.88575,3.99567800454643,251.555638491272,44851.975,45184,45353,45523,45844.05,3963.57560403072,0.999822458756832
